conversation_id,speaker,text,company
05168fbc92c81e44de9f703f7893cfc5,agent,"@109416 Hi Matt, yes it is. ^NM",SW_Help
05168fbc92c81e44de9f703f7893cfc5,customer,@793781 @109416 Good to hear 💯👌 https://t.co/Tt5GfrWSRP,SW_Help
d348eb1ab24cea114f7a4926e7977185,agent,Why not try a First Class Upgrade today? As low as £10 one-way. Give the big blue seats a whirl; upgrade on board! http://t.co/gDOJy5Tx ^PXL,VirginTrains
d348eb1ab24cea114f7a4926e7977185,customer,How much does a 1st class upgrade from London Euston to Manchester Piccadilly cost,VirginTrains
1121500c5714eb5f7c71c0d08e0529b6,customer,I wish you made it more pleasant to check into a full flight. It's stressful enough. #deltaairlines,Delta
1121500c5714eb5f7c71c0d08e0529b6,agent,"Hi Christine, we sincerely appreciate you providing your feedback. I will definitely forward this on for review. Thanks for tweeting,  *TLT",Delta
ae46201afa587a4feff2566cd50d436d,customer,Thanks for the birthday present @delta !  Nothing beats a surprise 1st class upgrade as I board a 6am flight ! http://t.co/kiOKucYT,Delta
ae46201afa587a4feff2566cd50d436d,agent,Welcome aboard! Thanks for flying Delta.  *AJR,Delta
72ad7b59ebad79632e92d2d41fb12f30,customer,still stuck with 90p a bag of plain crisps for meals. Come on VT stop excluding vegans! We can't always carry lunch boxes!,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,agent,"Hi LittleBlueHenSoap, what vegan produce do you think we need the most? and is this in First Class or the Shop? ^AM",VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,customer,So the original message is from 2012! Here I am on a virgin train 5 years later and STILL  nothing vegan! #vegan #virginsuck,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,agent,Which service are you on? We do offer Vegan options. ^PA,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,customer,1st class from London Euston to Birmingham.... offered veggie option which is egg,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,agent,At the weekend they not have all the options as it is a reduced service.^PA,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,customer,That's ok.... I'll only be vegan during weekdays then....says no vegan ever,VirginTrains
72ad7b59ebad79632e92d2d41fb12f30,agent,"I'm sorry for that, I'll pass on your feedback. ^PA",VirginTrains
dc682dc3f5f8964f474cad70d365af11,customer,do you not accept the Apple 'pre-sign for delivery' form?? Your guy won't leave pkg without a live person... we have jobs!,UPSHelp
dc682dc3f5f8964f474cad70d365af11,agent,Hmm. They should leave it if you have the pre-sign form from Apple. Email tracking info to __email__. ^LK @115817,UPSHelp
dc682dc3f5f8964f474cad70d365af11,customer,@475986 @115817 Same for me! @115817 didn’t leave it! Why do I know more than the UPS drivers and your agents? @AppleSupport Stop using UPS,UPSHelp
dc682dc3f5f8964f474cad70d365af11,customer,@115817 You need to talk to your people. Every person I’ve talked to has no idea they could leave it with that pre-sign form from @AppleSupport,UPSHelp
22e47a2523bf78ddf0427add93f6030c,customer,pls I ve been barred from recharging my fone,airtel_care
22e47a2523bf78ddf0427add93f6030c,customer,Apologies. Kindly check now. Line should be ok. Try recharging again and revert with observation and response.,airtel_care
22e47a2523bf78ddf0427add93f6030c,customer,I tried loading wit d *126*pin# but it keeps telling me invalid activation no,airtel_care
22e47a2523bf78ddf0427add93f6030c,customer,"Error is from the recharge pin. Kindly provide us with your mobile number, serial number or the recharge card and the pin.",airtel_care
22e47a2523bf78ddf0427add93f6030c,customer,Please I've being trying to recharge my line and it keeps saying invalid activation number,airtel_care
22e47a2523bf78ddf0427add93f6030c,agent,"Hello @507909, kindly provide the recharge card details along side mobile number via DM. Thank you. ^ID",airtel_care
059300f610af8e0d28a7ade9fa602559,customer,Hey @VirginAtlantic can you take a travel cot for free or is it a part of your baggage allowance? Thanks!,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,agent,You can take a pushchair or car seat as part of an infants baggage allowance but not a travel cot - http://t.co/gJvQtoOS,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,customer,how much is it to take a travel cot on a flight? Thanks,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,agent,Our excess baggage charges can be found here: https://t.co/HcUZGSd4NX ^B,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,customer,so if I don't take a car seat but wanted to take a travel cot you would charge me £60?! Really?? Easyjet offer for free?,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,agent,"I'm sorry for the disappointment, but we can only offer car seats and pushchairs free of charge ^B",VirginAtlantic
059300f610af8e0d28a7ade9fa602559,customer,so my 3yr old can take golf clubs for free but not sleep in a travel cot?! https://t.co/EeAA997lMI,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,customer,@VirginAtlantic @VirginAtlantic any changes in this? is travel cot still not considered a need for small kids? thank you,VirginAtlantic
059300f610af8e0d28a7ade9fa602559,customer,@VirginAtlantic Nope!!!!,VirginAtlantic
04bc86897c20bd54c15ec41cab2c2638,customer,Can't log into the iPhone app.  Is this a known issue?,JetBlue
04bc86897c20bd54c15ec41cab2c2638,customer,@JetBlue it's now 11-17-17 and this is still a problem??,JetBlue
8c3c475fbdc591564d5ffba5fec73273,customer,I know @115714 better tweet me back with a solutions as to why my text are being sent as email and not my number,sprintcare
8c3c475fbdc591564d5ffba5fec73273,agent,does it say @5911.com? U may have the text messaging gateway activated. –DMG,sprintcare
8c3c475fbdc591564d5ffba5fec73273,customer,@5911 KUDOS to Resolution Supv JJ! You made my day ✨✨ w/your professionalism! You are an asset to Sprint. 🙂👍🏼,sprintcare
7e3d5668768124ec82f8795927ee448e,customer,Hi! My first name and last name are the wrong way around on my ticket ref FCI5QN. The spellings are all correct. Is this a problem?,AirAsiaSupport
7e3d5668768124ec82f8795927ee448e,customer,"Hi, no worries on the name sequence as long as the spelling is correct.",AirAsiaSupport
7e3d5668768124ec82f8795927ee448e,customer,"@561068 @115802 Hi, Our first name and Last name are wrong on booking number XDZJHI, how to change to correct one?",AirAsiaSupport
7e3d5668768124ec82f8795927ee448e,agent,"Hi Jessy ,Seems like you have came to Chat for the request.The case is under processing.May check your email in a few hours.-Emir",AirAsiaSupport
7e3d5668768124ec82f8795927ee448e,customer,"Yes, thanks.",AirAsiaSupport
d8422e7a6cf2d9fe5d7aabe514ac4cf7,agent,"Which discontinued Aldi products do you want to make a comeback? Tweet: I’m nuts about Aldi, bring back your.....",AldiUK
d8422e7a6cf2d9fe5d7aabe514ac4cf7,customer,Potatoe scones! Also have you discontinued Bon appetite potatoe au gratin - fingers crossed it was just out of stock??,AldiUK
d8422e7a6cf2d9fe5d7aabe514ac4cf7,agent,"Hi Claire, please send us a DM or call 0800 042 0800 to find out about local stock levels for our Potato au Gratin. Thanks.",AldiUK
d8098203ee3f7bef900846ddaa3ee6bf,customer,I'm renewing an annual season ticket. Who shall I write the cheque to?,GWRHelp
d8098203ee3f7bef900846ddaa3ee6bf,agent,Cheques must be made payable to First Great Western Ltd. Company cheques can be accepted as payment for annual season tickets.,GWRHelp
d8098203ee3f7bef900846ddaa3ee6bf,customer,Hi do you take company cheques for payment for staff travel?,GWRHelp
d8098203ee3f7bef900846ddaa3ee6bf,agent,Hi there. We take company cheques as payment for season tickets but not for individual tickets - Josh,GWRHelp
d8098203ee3f7bef900846ddaa3ee6bf,customer,Ok do you offer a business credit account at all?,GWRHelp
d8098203ee3f7bef900846ddaa3ee6bf,agent,For all information business travel please visit https://t.co/cDl9Dk1OZx - Josh,GWRHelp
62c4459b0b88ec8556116510e315f419,customer,Can you please assist with skiza tune unsubscription details @Safaricom_Care @119309,Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,"Hi, to delete skiza kindly send an SMS to 811 in the format Delete &lt;skiza code&gt; at a cost of 1 kshs, to know song codes in Cont",Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,@ how do I know the Skiza code? My son was playing with her mum 4n n seem he accepted the Skiza tune while calling a friend,Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,"Hello, kindly advise if it is possible to SET a SKIZATUNE to a GROUP of callers through SMS requests to 811. @Safaricom_Care @497004",Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,"Hi, it is possible.SMS SET RBT code phone number (without initial zero)e.g SET 7010001 722***** 723****** to 811 at ksh1 ^MM",Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,Thanks alot. I have multiple SKIZA songs. What SMS commands can I use to set a specific song as the default.,Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,By sending SMS with the word DEFAULT to 811(1shs per SMS). All Skiza tunes are set default to all callers once downloaded.^MM,Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,"If I send an SMS with DEAULT to 811, all the SKIZA tunes are set to default to all callers. They will play randomly",Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,True.^JM,Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,@ how do I know the Skiza code? I have tried to unsubscribe not working.,Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,"Dial *811# &gt; skiza&gt;more&gt; delete tunes, or share your number via DM for assistance.^BD",Safaricom_Care
62c4459b0b88ec8556116510e315f419,customer,thank for the response. I sorted it out .,Safaricom_Care
62c4459b0b88ec8556116510e315f419,agent,"We're glad, have a good day. ^MA",Safaricom_Care
0a9a2a5f46cd144e2798d73c8abf2cb3,customer,"When I get home I'm taking my ass to bed, fuck sleep Bank of America has gotten on my LAST nerve today",BofA_Help
0a9a2a5f46cd144e2798d73c8abf2cb3,customer,"Hi, Is your problem solved? Really Tired of Bank of America",BofA_Help
0a9a2a5f46cd144e2798d73c8abf2cb3,agent,Call Support at 800.933.6262 for additional help. ^ma,BofA_Help
0a9a2a5f46cd144e2798d73c8abf2cb3,customer,@333136 I forgot my online id and password and i don't have an ssn please help ASAP,BofA_Help
849b5e516578ca84738418782ff14a87,customer,I ordered hypnosis crystals from eBay a couple weeks ago..they just got here and it was a bag of regular rocks..the UPS man is locked up now,UPSHelp
849b5e516578ca84738418782ff14a87,agent,Is there anything we can help you with? Feel free to email further details to __email__ so we can follow up. ^LK @115817,UPSHelp
849b5e516578ca84738418782ff14a87,customer,"@115817 your man is locked in a basement. If you expect to get him out, deliver 35 high quality hypnosis crystals to Snake Mountain.",UPSHelp
849b5e516578ca84738418782ff14a87,customer,@UPSHelp @115817 😂 😂 😂 😂,UPSHelp
34910b5b9d513b37c852015018efc4bb,customer,"The @117157 Virtual Visa Gift Card website sure looks simple, but using it made me realize it's just a convoluted piece of junk. #Embarrassing",AskCiti
34910b5b9d513b37c852015018efc4bb,agent,Sorry for any issues with the website. Did you need help? Thanks! ^JG,AskCiti
34910b5b9d513b37c852015018efc4bb,customer,"Error message ""invalid routing number"" actually means ""transfer failed because our system can't handle &gt;1 transfer to same account""",AskCiti
34910b5b9d513b37c852015018efc4bb,customer,"I did, six and a half months ago when I tweeted that... Now it seems like Citi actually needs the help",AskCiti
34910b5b9d513b37c852015018efc4bb,customer,@AskCiti yooo thank you i had this same problem.... ridiculous how it says invalid routing number instead,AskCiti
aa51e80320087cf0b2274bbe04a8c999,agent,Try disconnecting/reconnecting coax connections to the router and power cycling it? Then run test again on hardwired device. ^SEM,VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,It seems that the fix requires having Verizon Tech Support reprovision my Verizon router and reset the ONT.,VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,agent,Have you tried to reset your ONT? ^NHP,VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,"Doesn’t resolve permanently.About this I was on the phone w/Verizon tech had D/L 20mb+, but U/L 78mb+/-. After they reset connection the U/L &amp; D/L went to 50mb+ and this was over WiFi. Not equipment on my side, it’s on Verizon side that this eventually happens. Not happy",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,agent,"Hi Sonny, what did you do to reset the connection? ^FEM",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,"Spoke Verizon tech they walked me through the same old steps. First said it could be inaccurate due to testing over WiFi. Tested at the time was in the 20mb+ for D/L &amp; U/L, after a few more time it went to D/L 20mb+, but U/L 78mb+/-. They eventually reset connection.",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,agent,"Sonny, Are you able to post your results wired and wireless using the link below? Remove all smart home agents, cordless phones or baby monitors you may have near your router. ^NHP https://t.co/wD1R2dhcpx",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,"Back to normal for now. This will eventually happen again, but it shouldn’t.",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,Yeah I can do that after I get back home from my church meeting. But currently iirc the wired speeds are not a problem. When it does happens it’s resolved by your side resetting the connection aka re-provisioning my router or resetting the ONT by powering down.,VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,"As an ex-IT tech myself I do the troubleshooting first and then when needed and have time I call Verizon tech. You have already replaced the ONT once, the Router several times. Come back to troubleshoot several times and one time had to reseat the O-ring in the ONT.",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,agent,"You can reset your ONT without reaching out to us. Hold down the Alarm Silence or The ONT Reset button, depending on which unit you have for 15 seconds. ^TXA",VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,After so many routers and already an ONT replacement it’s occurred with all those pieces of equipment intermittently every so often. The common denominator is on you end.,VerizonSupport
aa51e80320087cf0b2274bbe04a8c999,customer,As I’ve said at this current time the speeds are within the margins as Verizon techs have mention of at least 75% of the purchased speed of 50mb/50mb,VerizonSupport
