set,row_id,engine_label,text,predicted_text,gold_topic,pred_topic,topic_correct,gold_sentiment,pred_sentiment,sentiment_correct,pred_sentiment_score,gold_entities,pred_entities,engine,provider,model,latency_ms,cost_usd
reference_set3,114,BERT,Please follow us and DM your Hilton Honors number and confirmation number so we may assist. Thank you - IR.,Please follow us and [REDACTED] your [REDACTED] number and confirmation number so we may assist. Thank you - IR.,account management,praise and positive feedback,0,neutral,neutral,1,0.9496,"[{""type"": ""MISC"", ""text"": ""Hilton Honors""}]","[{""type"": ""MISC"", ""text"": ""D""}, {""type"": ""MISC"", ""text"": ""Hilton Honors""}, {""type"": ""ORG"", ""text"": ""IR""}]",local,,,,
reference_set3,113,BERT,Please add This is Us Season 2. Add subtitles to Downton Abbey.,Please add This is Us Season 2. Add subtitles to [NAME].,product question,product question,1,neutral,neutral,1,0.9882,"[{""type"": ""MISC"", ""text"": ""This is Us""}, {""type"": ""MISC"", ""text"": ""Downton Abbey""}]","[{""type"": ""MISC"", ""text"": ""This is Us Season 2""}, {""type"": ""LOC"", ""text"": ""Down""}, {""type"": ""ORG"", ""text"": ""##ton""}, {""type"": ""LOC"", ""text"": ""Abbey""}]",local,,,,
reference_set3,112,BERT,@91648 When i will get video call dialer in my oppo,@91648 When i will get video call dialer in my oppo,product question,product question,1,neutral,neutral,1,0.9976,"[{""type"": ""ORG"", ""text"": ""oppo""}]",[],local,,,,
reference_set3,111,BERT,sorry I'm not able to find anything on our records. Pls DM us with details of the refund and I'll look into this for you. [NAME]^,sorry I'm not able to find anything on our records. Pls DM us with details of the refund and I'll look into this for you. Adele^,billing and payments,complaint,0,neutral,negative,0,0.7468,"[{""type"": ""PER"", ""text"": ""Adele""}]",[],local,,,,
reference_set3,110,BERT,"Tried to install Diagnostic Toolkit, please check the red underlined text. :( [URL]","Tried to install [REDACTED], please check the red underlined text. :( [URL]",technical issue,complaint,0,negative,negative,1,0.5523,"[{""type"": ""MISC"", ""text"": ""Diagnostic Toolkit""}]","[{""type"": ""ORG"", ""text"": ""Diag""}, {""type"": ""MISC"", ""text"": ""##nostic Toolkit""}]",local,,,,
reference_set3,109,BERT,Hi [NAME]! Thank you! We have got your DM. We will ensure that this is sorted out right away. #HappytoHelp :) - [NAME],Hi Srikant! Thank you! We have got your DM. We will ensure that this is sorted out right away. #[REDACTED] :) - Reema,complaint,praise and positive feedback,0,positive,neutral,0,0.8529,"[{""type"": ""PER"", ""text"": ""Srikant""}, {""type"": ""PER"", ""text"": ""Reema""}]","[{""type"": ""PER"", ""text"": ""Srikan""}, {""type"": ""MISC"", ""text"": ""D""}, {""type"": ""PER"", ""text"": ""Re""}, {""type"": ""PER"", ""text"": ""##ema""}]",local,,,,
reference_set3,108,BERT,what to know d status of my tariff plan [PHONE].  And pls do assist me for d code to migrate to a tarriff 2mak call @17411 p s,what to know d status of my tariff plan [DATE].  And pls do assist me for d code to migrate to a tarriff 2mak call @17411 p s,billing and payments,technical issue,0,neutral,neutral,1,0.9961,[],[],local,,,,
reference_set3,107,BERT,I can't believe I've only spotted the error here - of course the driver had to change ends 😅!,I can't believe I've only spotted the error here - of course the driver had to change ends 😅!,product question,complaint,0,neutral,negative,0,0.9698,[],[],local,,,,
reference_set3,106,BERT,"I don't have it, because I hopped on the ONE plan too early and apparently the first people on the plan don't get #NetflixOnUs😔","I don't have it, because I hopped on the ONE plan too early and apparently the first people on the plan don't get #NetflixOnUs😔",billing and payments,complaint,0,negative,negative,1,0.9834,"[{""type"": ""MISC"", ""text"": ""ONE plan""}, {""type"": ""MISC"", ""text"": ""NetflixOnUs""}]","[{""type"": ""MISC"", ""text"": ""ONE""}]",local,,,,
reference_set3,105,BERT,"You may be able to save with our Snapshot program. For more information or to sign up, log in at [URL] and visit the ""Discounts"" tab, or call anytime at [PHONE]. ^JK","You may be able to save with our [REDACTED] program. For more information or to sign up, log in at [URL] and visit the ""Discounts"" tab, or call anytime at [PHONE]. ^JK",billing and payments,product question,0,neutral,neutral,1,0.9963,"[{""type"": ""MISC"", ""text"": ""Snapshot""}]","[{""type"": ""MISC"", ""text"": ""S""}, {""type"": ""MISC"", ""text"": ""##napshot""}]",local,,,,
reference_set3,104,BERT,"@119514 I've filed a ticket with @130182, but they've failed to resolve the issue and are non-responsive.","@[REDACTED] I've filed a ticket with @[REDACTED], but they've failed to resolve the issue and are non-responsive.",complaint,complaint,1,negative,negative,1,0.9925,[],[],local,,,,
reference_set3,103,BERT,I expected some one will be calling me for address n visit. Already delayed,I expected some one will be calling me for address n visit. Already delayed,complaint,complaint,1,negative,neutral,0,0.9984,[],[],local,,,,
reference_set3,102,BERT,"Nope, still happens. I guess I'll just have to refresh after every episode. I have to admit, I don't watch much. lol","Nope, still happens. I guess I'll just have to refresh after every episode. I have to admit, I don't watch much. lol",technical issue,complaint,0,negative,neutral,0,0.9983,[],[],local,,,,
reference_set3,101,BERT,Please see this link for more: [URL]  *HKC,Please see this link for more: [URL]  *HKC,complaint,praise and positive feedback,0,neutral,neutral,1,0.9347,[],[],local,,,,
reference_set3,100,BERT,@ask_progressive [NAME] doesn't need more money quit buying Progressive,@ask_progressive [NAME] doesn't need more money quit buying [REDACTED],complaint,complaint,1,negative,neutral,0,0.997,"[{""type"": ""PER"", ""text"": ""George Soros""}, {""type"": ""ORG"", ""text"": ""Progressive""}]","[{""type"": ""PER"", ""text"": ""George Soros""}, {""type"": ""MISC"", ""text"": ""Progressive""}]",local,,,,
reference_set3,99,BERT,@735914 We don't yet have a symbol server for VSTS. One option would be to use MyGet [URL],@[REDACTED] We don't yet have a symbol server for [REDACTED]. One option would be to use [LOCATION] [URL],technical issue,technical issue,1,neutral,neutral,1,0.9956,"[{""type"": ""MISC"", ""text"": ""VSTS""}, {""type"": ""ORG"", ""text"": ""MyGet""}]","[{""type"": ""ORG"", ""text"": ""MyGet""}]",local,,,,
reference_set3,98,BERT,"Hello @329758, check shows that the amount was loaned from the device. Thank you. ^[NAME]","Hello @[REDACTED], check shows that the amount was loaned from the device. Thank you. ^Martha",billing and payments,praise and positive feedback,0,neutral,neutral,1,0.9961,"[{""type"": ""PER"", ""text"": ""Martha""}]","[{""type"": ""PER"", ""text"": ""Martha""}]",local,,,,
reference_set3,97,BERT,je vous remiercie pour votre réactivité,[NAME],praise and positive feedback,praise and positive feedback,1,positive,neutral,0,0.9756,[],[],local,,,,
reference_set3,96,BERT,What info do you need,What info do you need,complaint,product question,0,neutral,neutral,1,0.9933,[],[],local,,,,
reference_set3,95,BERT,"@411649 To clarify: Flight 1038, [LOCATION] to [LOCATION] this evening, won't depart until 11:19pm Central Time?","@[REDACTED] To clarify: Flight 1038, [LOCATION] to [LOCATION] [DATE], won't depart until 11:19pm Central Time?",product question,complaint,0,neutral,neutral,1,0.9976,"[{""type"": ""LOC"", ""text"": ""Austin""}, {""type"": ""LOC"", ""text"": ""Boston""}]","[{""type"": ""LOC"", ""text"": ""Austin""}, {""type"": ""LOC"", ""text"": ""Boston""}, {""type"": ""MISC"", ""text"": ""Central Time""}]",local,,,,
reference_set3,94,BERT,"Hello, My printer keeps beeping at each print #hppsdr #ljhelp","Hello, My printer keeps beeping at each print #hppsdr #ljhelp",technical issue,complaint,0,negative,negative,1,0.9926,[],[],local,,,,
reference_set3,93,BERT,Still no update? Problem has been reported for over 2 months now and I am losing out on a lot of miles.  Will you compensate?,Still no update? Problem has been reported for [DATE] now and I am losing out on a lot of miles.  Will you compensate?,complaint,complaint,1,negative,negative,1,0.9911,[],[],local,,,,
reference_set3,92,BERT,"Hi, sorry for that. Our official Safaricom contact is [PHONE]. Do not give your personal information to Strangers.","Hi, sorry for that. Our official [NAME] contact is [DATE]. Do not give your personal information to Strangers.",account management,complaint,0,neutral,neutral,1,0.9808,"[{""type"": ""ORG"", ""text"": ""Safaricom""}]","[{""type"": ""ORG"", ""text"": ""Sa""}, {""type"": ""ORG"", ""text"": ""##faricom""}]",local,,,,
reference_set3,91,BERT,"This fake PayPal email even made us look twice 👀! Well designed, slick and personalised. The link leads to a fake login page! 🎣#Phishing [URL]","This fake [REDACTED] email even made us look twice 👀! Well designed, slick and personalised. The link leads to a fake login page! 🎣#Phishing [URL]",complaint,billing and payments,0,negative,negative,1,0.9948,"[{""type"": ""ORG"", ""text"": ""PayPal""}]","[{""type"": ""ORG"", ""text"": ""PayPal""}]",local,,,,
reference_set3,90,BERT,Done. Pls make sure a conclusion is met afyer this reply,Done. Pls make sure a conclusion is met afyer this reply,complaint,praise and positive feedback,0,neutral,neutral,1,0.9948,[],"[{""type"": ""PER"", ""text"": ""P""}]",local,,,,
reference_set3,89,BERT,"Hi [NAME], we passed your questions over to your manager. We will be in touch soon.","Hi [NAME], we passed your questions over to your manager. We will be in touch soon.",complaint,praise and positive feedback,0,neutral,neutral,1,0.9978,"[{""type"": ""PER"", ""text"": ""Esther""}]","[{""type"": ""PER"", ""text"": ""Esther""}]",local,,,,
reference_set3,88,BERT,"how long is it safe to charge a mac,iphone,ipad,or ipod  for without lowering  the performance of the device or damaging it?","how long is it safe to charge a mac,iphone,[REDACTED],or ipod  for without lowering  the performance of the device or damaging it?",product question,technical issue,0,neutral,neutral,1,0.9961,"[{""type"": ""MISC"", ""text"": ""mac""}, {""type"": ""MISC"", ""text"": ""iphone""}, {""type"": ""MISC"", ""text"": ""ipad""}, {""type"": ""MISC"", ""text"": ""ipod""}]",[],local,,,,
reference_set3,87,BERT,"Batman, where's my free stuff?","Batman, where's my free stuff?",billing and payments,complaint,0,neutral,neutral,1,0.9408,"[{""type"": ""MISC"", ""text"": ""Batman""}]","[{""type"": ""PER"", ""text"": ""Batman""}]",local,,,,
reference_set3,86,BERT,Not a problem.,Not a problem.,complaint,praise and positive feedback,0,neutral,positive,0,0.9873,[],[],local,,,,
reference_set3,85,BERT,"Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. GA","Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. [REDACTED]",technical issue,complaint,0,neutral,neutral,1,0.9879,[],"[{""type"": ""LOC"", ""text"": ""GA""}]",local,,,,
reference_set3,84,BERT,£226 for replacement screen on a £399 watch - Are you for real?,£226 for replacement screen on a £399 watch - Are you for real?,billing and payments,complaint,0,negative,neutral,0,0.9976,[],[],local,,,,
reference_set3,83,BERT,"As checked your concern for [ID] has been resolved stating that, your area comes under low coverage area. We are working in a phased manner to improve our services. Please observe our network for sometime. Regards, [NAME]","As checked your concern for [REDACTED]-[REDACTED] has been resolved stating that, your area comes under low coverage area. We are working in a phased manner to improve our services. Please observe our network for sometime. Regards, [REDACTED]",technical issue,complaint,0,neutral,positive,0,0.9905,"[{""type"": ""PER"", ""text"": ""Mahindra""}]","[{""type"": ""PER"", ""text"": ""Mahin""}]",local,,,,
reference_set3,82,BERT,@airtel_care Yes Refund i await..I have stopped buying airtime since 2days ago..na wen u see u go deduct illegally..Until #refund me bye bye to jatijati,@airtel_care Yes Refund i await..I have stopped buying airtime since [DATE][URL] wen u see u go deduct illegally..Until #refund me bye bye to jatijati,billing and payments,complaint,0,negative,neutral,0,0.9956,[],[],local,,,,
reference_set3,81,BERT,"@115911 Well... first off, we're [LOCATION]'s Best Unlimited Network. @TMobileHelp can tell u more 😉","@[REDACTED] Well... first off, we're [LOCATION]'s [REDACTED]. @TMobileHelp can tell u more [NAME]",product question,praise and positive feedback,0,positive,positive,1,0.9969,"[{""type"": ""LOC"", ""text"": ""America""}]","[{""type"": ""LOC"", ""text"": ""America""}, {""type"": ""ORG"", ""text"": ""Best Unlimited Network""}, {""type"": ""ORG"", ""text"": ""##H""}]",local,,,,
reference_set3,80,BERT,What's the appropriate response when a driver speeds at 95 MPH with your wife and baby in the backseat? Not exaggerating.,What's the appropriate response when a driver speeds at 95 MPH with your wife and baby in the backseat? Not exaggerating.,complaint,complaint,1,negative,neutral,0,0.9985,[],[],local,,,,
reference_set3,79,BERT,"@UPSHelp @169922 @108677 Still amazing how brazen the @115817 driver was. No ignorance; just stating the fact that, for whatever reason (resources? selectivity?), @169922 doesn't enforce these laws. It may be time to more honestly &amp; officially tag some @86106 laws as cosmetic/unenforced.","@UPSHelp @[PHONE] @[REDACTED] Still amazing how brazen the [REDACTED] driver was. No ignorance; just stating the fact that, for whatever reason (resources? selectivity?), [NAME] doesn't enforce these laws. It may be time to more honestly &amp; officially tag some @86106 laws as cosmetic/unenforced.",complaint,complaint,1,negative,positive,0,0.9599,[],"[{""type"": ""ORG"", ""text"": ""##H""}]",local,,,,
